gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
Potri.019G073900.v4.1	Potri.019G073900.2.v4.1	1263.00	1093.92	2382.00	213.34	165.62
Potri.019G074400.v4.1	Potri.019G074400.1.v4.1,Potri.019G074400.2.v4.1	1011.29	842.22	411.49	47.87	37.16
Potri.019G074600.v4.1	Potri.019G074600.1.v4.1,Potri.019G074600.2.v4.1	3041.09	2872.01	100.51	3.43	2.66
Potri.019G074700.v4.1	Potri.019G074700.2.v4.1,Potri.019G074700.3.v4.1	3060.57	2891.49	69.68	2.36	1.83
Potri.019G074800.v4.1	Potri.019G074800.1.v4.1	964.00	794.92	385.32	47.49	36.87
Potri.019G075100.v4.1	Potri.019G075100.1.v4.1	324.00	155.87	0.00	0.00	0.00
Potri.019G075201.v4.1	Potri.019G075201.1.v4.1	2180.00	2010.92	17.00	0.83	0.64
Potri.019G075301.v4.1	Potri.019G075301.1.v4.1	523.00	353.95	0.00	0.00	0.00
Potri.019G075400.v4.1	Potri.019G075400.1.v4.1	3173.00	3003.92	128.00	4.17	3.24
Potri.019G075500.v4.1	Potri.019G075500.1.v4.1	1513.00	1343.92	0.00	0.00	0.00
Potri.019G075600.v4.1	Potri.019G075600.1.v4.1	1194.00	1024.92	0.00	0.00	0.00
Potri.019G075700.v4.1	Potri.019G075700.2.v4.1,Potri.019G075700.4.v4.1,Potri.019G075700.5.v4.1,Potri.019G075700.6.v4.1,Potri.019G075700.7.v4.1,Potri.019G075700.8.v4.1	2391.40	2222.33	303.00	13.36	10.37
Potri.019G075800.v4.1	Potri.019G075800.2.v4.1,Potri.019G075800.4.v4.1	2397.50	2228.42	0.00	0.00	0.00
Potri.019G075900.v4.1	Potri.019G075900.1.v4.1,Potri.019G075900.10.v4.1,Potri.019G075900.17.v4.1,Potri.019G075900.7.v4.1	2854.94	2685.86	84.00	3.06	2.38
Potri.019G076001.v4.1	Potri.019G076001.1.v4.1	717.00	547.93	447.64	80.04	62.14
Potri.019G076101.v4.1	Potri.019G076101.1.v4.1	806.00	636.93	69.36	10.67	8.28
Potri.019G076200.v4.1	Potri.019G076200.1.v4.1	1382.00	1212.92	40.00	3.23	2.51
Potri.019G076300.v4.1	Potri.019G076300.1.v4.1	1305.00	1135.92	293.00	25.27	19.62
Potri.019G076400.v4.1	Potri.019G076400.2.v4.1,Potri.019G076400.3.v4.1	723.80	554.73	768.00	135.64	105.30
Potri.019G076450.v4.1	Potri.019G076450.1.v4.1	234.00	70.60	0.00	0.00	0.00
Potri.019G076500.v4.1	Potri.019G076500.1.v4.1	1104.00	934.92	0.00	0.00	0.00
Potri.019G076600.v4.1	Potri.019G076600.1.v4.1,Potri.019G076600.2.v4.1	1356.00	1186.92	0.00	0.00	0.00
Potri.019G076800.v4.1	Potri.019G076800.1.v4.1,Potri.019G076800.3.v4.1	1105.00	935.92	2.00	0.21	0.16
Potri.019G076900.v4.1	Potri.019G076900.1.v4.1,Potri.019G076900.2.v4.1,Potri.019G076900.5.v4.1,Potri.019G076900.6.v4.1,Potri.019G076900.7.v4.1	2266.57	2097.49	131.85	6.16	4.78
Potri.019G077000.v4.1	Potri.019G077000.1.v4.1,Potri.019G077000.3.v4.1,Potri.019G077000.4.v4.1	1637.81	1468.74	595.15	39.70	30.82
Potri.019G077100.v4.1	Potri.019G077100.2.v4.1	879.00	709.92	87.00	12.01	9.32
Potri.019G077166.v4.1	Potri.019G077166.1.v4.1	850.00	680.92	0.00	0.00	0.00
Potri.019G077200.v4.1	Potri.019G077200.5.v4.1	1244.00	1074.92	0.00	0.00	0.00
Potri.019G077300.v4.1	Potri.019G077300.2.v4.1,Potri.019G077300.6.v4.1,Potri.019G077300.7.v4.1	1391.41	1222.33	624.03	50.02	38.83
Potri.019G077400.v4.1	Potri.019G077400.3.v4.1	1702.00	1532.92	102.00	6.52	5.06
Potri.019G077500.v4.1	Potri.019G077500.1.v4.1	2448.00	2278.92	138.00	5.93	4.61
Potri.019G077600.v4.1	Potri.019G077600.2.v4.1,Potri.019G077600.3.v4.1	2193.83	2024.75	268.00	12.97	10.07
Potri.019G077700.v4.1	Potri.019G077700.1.v4.1,Potri.019G077700.2.v4.1	3342.25	3173.17	162.00	5.00	3.88
Potri.019G077850.v4.1	Potri.019G077850.1.v4.1	1117.00	947.92	0.00	0.00	0.00
Potri.019G078000.v4.1	Potri.019G078000.2.v4.1	474.00	304.98	20.00	6.43	4.99
Potri.019G078100.v4.1	Potri.019G078100.1.v4.1	1395.00	1225.92	1.00	0.08	0.06
Potri.019G078200.v4.1	Potri.019G078200.5.v4.1,Potri.019G078200.8.v4.1	1643.00	1473.92	37.00	2.46	1.91
Potri.019G078300.v4.1	Potri.019G078300.1.v4.1	2810.00	2640.92	78.00	2.89	2.25
Potri.019G078400.v4.1	Potri.019G078400.2.v4.1,Potri.019G078400.3.v4.1,Potri.019G078400.4.v4.1,Potri.019G078400.5.v4.1,Potri.019G078400.6.v4.1	4045.34	3876.26	424.00	10.72	8.32
Potri.019G078600.v4.1	Potri.019G078600.1.v4.1	1797.00	1627.92	0.00	0.00	0.00
Potri.019G078700.v4.1	Potri.019G078700.2.v4.1	3025.00	2855.92	74.00	2.54	1.97
Potri.019G078800.v4.1	Potri.019G078800.7.v4.1	972.00	802.92	31.00	3.78	2.94
Potri.019G079000.v4.1	Potri.019G079000.1.v4.1	1701.00	1531.92	2061.00	131.81	102.33
Potri.019G079101.v4.1	Potri.019G079101.1.v4.1	899.00	729.92	97.00	13.02	10.11
Potri.019G079150.v4.1	Potri.019G079150.1.v4.1	3441.00	3271.92	0.50	0.01	0.01
Potri.019G079200.v4.1	Potri.019G079200.3.v4.1	3441.00	3271.92	0.50	0.01	0.01
Potri.019G079300.v4.1	Potri.019G079300.1.v4.1	2403.00	2233.92	1445.00	63.38	49.20
Potri.019G079401.v4.1	Potri.019G079401.1.v4.1	99.00	0.00	0.00	0.00	0.00
Potri.019G079500.v4.1	Potri.019G079500.1.v4.1	2549.00	2379.92	5116.00	210.62	163.50
Potri.019G079551.v4.1	Potri.019G079551.1.v4.1	2291.00	2121.92	144.00	6.65	5.16
Potri.019G079600.v4.1	Potri.019G079600.2.v4.1	2204.00	2034.92	298.00	14.35	11.14
Potri.019G079700.v4.1	Potri.019G079700.1.v4.1,Potri.019G079700.7.v4.1	2165.51	1996.44	53.00	2.60	2.02
Potri.019G079800.v4.1	Potri.019G079800.1.v4.1	1805.00	1635.92	19.00	1.14	0.88
Potri.019G079900.v4.1	Potri.019G079900.4.v4.1	786.00	616.93	37.00	5.88	4.56
Potri.019G080000.v4.1	Potri.019G080000.1.v4.1,Potri.019G080000.2.v4.1	3386.68	3217.60	292.00	8.89	6.90
Potri.019G080300.v4.1	Potri.019G080300.2.v4.1	3194.00	3024.92	646.00	20.92	16.24
Potri.019G080500.v4.1	Potri.019G080500.1.v4.1	1804.00	1634.92	0.00	0.00	0.00
Potri.019G080600.v4.1	Potri.019G080600.1.v4.1	410.00	241.10	1.00	0.41	0.32
Potri.019G080700.v4.1	Potri.019G080700.2.v4.1,Potri.019G080700.3.v4.1,Potri.019G080700.4.v4.1	854.67	685.59	0.00	0.00	0.00
Potri.019G080800.v4.1	Potri.019G080800.2.v4.1,Potri.019G080800.6.v4.1	1935.94	1766.86	412.00	22.85	17.74
Potri.019G080900.v4.1	Potri.019G080900.1.v4.1	2783.00	2613.92	59.00	2.21	1.72
Potri.019G081000.v4.1	Potri.019G081000.1.v4.1	752.00	582.93	429.00	72.11	55.98
Potri.019G081100.v4.1	Potri.019G081100.1.v4.1	1421.00	1251.92	107.00	8.37	6.50
Potri.019G081200.v4.1	Potri.019G081200.1.v4.1	741.00	571.93	93.41	16.00	12.42
Potri.019G081250.v4.1	Potri.019G081250.1.v4.1	825.00	655.93	8.59	1.28	1.00
Potri.019G081300.v4.1	Potri.019G081300.2.v4.1	1197.00	1027.92	0.00	0.00	0.00
Potri.019G081400.v4.1	Potri.019G081400.7.v4.1	760.00	590.93	16.00	2.65	2.06
Potri.019G081450.v4.1	Potri.019G081450.1.v4.1	213.00	52.56	0.00	0.00	0.00
Potri.019G081500.v4.1	Potri.019G081500.1.v4.1	1553.00	1383.92	69.00	4.88	3.79
Potri.019G081600.v4.1	Potri.019G081600.1.v4.1	2383.00	2213.92	702.00	31.07	24.12
Potri.019G081700.v4.1	Potri.019G081700.1.v4.1	612.00	442.93	250.00	55.30	42.93
Potri.019G081800.v4.1	Potri.019G081800.1.v4.1	2111.00	1941.92	120.00	6.05	4.70
Potri.019G082000.v4.1	Potri.019G082000.2.v4.1,Potri.019G082000.4.v4.1,Potri.019G082000.5.v4.1	2360.94	2191.86	127.00	5.68	4.41
Potri.019G082100.v4.1	Potri.019G082100.1.v4.1	520.00	350.95	0.00	0.00	0.00
Potri.019G082200.v4.1	Potri.019G082200.1.v4.1	2188.00	2018.92	146.00	7.09	5.50
Potri.019G082300.v4.1	Potri.019G082300.1.v4.1	401.00	232.14	0.00	0.00	0.00
Potri.019G082400.v4.1	Potri.019G082400.1.v4.1	1714.00	1544.92	1893.00	120.05	93.20
Potri.019G082500.v4.1	Potri.019G082500.1.v4.1,Potri.019G082500.2.v4.1,Potri.019G082500.3.v4.1	2361.43	2192.35	891.00	39.82	30.91
Potri.019G082600.v4.1	Potri.019G082600.1.v4.1	618.00	448.93	36.00	7.86	6.10
Potri.019G082733.v4.1	Potri.019G082733.1.v4.1	706.00	536.93	2.00	0.36	0.28
Potri.019G082866.v4.1	Potri.019G082866.1.v4.1	949.00	779.92	42.00	5.28	4.10
Potri.019G083000.v4.1	Potri.019G083000.1.v4.1	2318.00	2148.92	72.00	3.28	2.55
Potri.019G083100.v4.1	Potri.019G083100.1.v4.1,Potri.019G083100.3.v4.1,Potri.019G083100.4.v4.1,Potri.019G083100.5.v4.1	5040.48	4871.40	186.00	3.74	2.90
Potri.019G083200.v4.1	Potri.019G083200.1.v4.1,Potri.019G083200.2.v4.1,Potri.019G083200.3.v4.1,Potri.019G083200.4.v4.1	2060.00	1890.92	10.00	0.52	0.40
Potri.019G083300.v4.1	Potri.019G083300.1.v4.1,Potri.019G083300.6.v4.1	597.59	428.55	191.00	43.67	33.90
Potri.019G083400.v4.1	Potri.019G083400.1.v4.1	1085.00	915.92	1383.00	147.94	114.85
Potri.019G083500.v4.1	Potri.019G083500.1.v4.1	1547.00	1377.92	273.00	19.41	15.07
Potri.019G083600.v4.1	Potri.019G083600.1.v4.1,Potri.019G083600.3.v4.1,Potri.019G083600.4.v4.1	1416.33	1247.26	0.00	0.00	0.00
Potri.019G083700.v4.1	Potri.019G083700.1.v4.1,Potri.019G083700.4.v4.1	2276.79	2107.71	614.00	28.54	22.16
Potri.019G083800.v4.1	Potri.019G083800.2.v4.1	831.00	661.92	20.00	2.96	2.30
Potri.019G083900.v4.1	Potri.019G083900.1.v4.1	740.00	570.93	110.00	18.88	14.65
Potri.019G084100.v4.1	Potri.019G084100.1.v4.1	3169.00	2999.92	303.00	9.90	7.68
Potri.019G084400.v4.1	Potri.019G084400.1.v4.1	1318.00	1148.92	0.00	0.00	0.00
Potri.019G084500.v4.1	Potri.019G084500.1.v4.1	1022.00	852.92	1.00	0.11	0.09
Potri.019G084600.v4.1	Potri.019G084600.2.v4.1	1677.00	1507.92	51.00	3.31	2.57
Potri.019G084700.v4.1	Potri.019G084700.1.v4.1	2124.00	1954.92	112.00	5.61	4.36
Potri.019G084800.v4.1	Potri.019G084800.1.v4.1	3745.00	3575.92	520.00	14.25	11.06
Potri.019G084900.v4.1	Potri.019G084900.1.v4.1	2078.00	1908.92	87.00	4.47	3.47
Potri.019G085100.v4.1	Potri.019G085100.1.v4.1,Potri.019G085100.4.v4.1	1648.24	1479.16	203.00	13.45	10.44
Potri.019G085200.v4.1	Potri.019G085200.1.v4.1,Potri.019G085200.2.v4.1,Potri.019G085200.3.v4.1	1404.29	1235.21	152.00	12.06	9.36
Potri.019G085400.v4.1	Potri.019G085400.1.v4.1,Potri.019G085400.2.v4.1	1872.64	1703.57	485.00	27.89	21.65
Potri.019G085500.v4.1	Potri.019G085500.2.v4.1	878.00	708.92	48.00	6.63	5.15
Potri.019G085600.v4.1	Potri.019G085600.1.v4.1	1876.00	1706.92	14.00	0.80	0.62
Potri.019G085800.v4.1	Potri.019G085800.1.v4.1,Potri.019G085800.3.v4.1	2101.37	1932.30	413.00	20.94	16.26
Potri.019G085900.v4.1	Potri.019G085900.2.v4.1	2853.00	2683.92	507.00	18.51	14.37
Potri.019G086001.v4.1	Potri.019G086001.1.v4.1	453.00	284.01	0.00	0.00	0.00
Potri.019G086100.v4.1	Potri.019G086100.1.v4.1,Potri.019G086100.2.v4.1	2296.00	2126.92	21.00	0.97	0.75
Potri.019G086200.v4.1	Potri.019G086200.1.v4.1	2843.00	2673.92	6.00	0.22	0.17
Potri.019G086300.v4.1	Potri.019G086300.1.v4.1	3079.00	2909.92	33.00	1.11	0.86
Potri.019G086400.v4.1	Potri.019G086400.1.v4.1	2968.00	2798.92	111.00	3.89	3.02
Potri.019G086500.v4.1	Potri.019G086500.1.v4.1	1321.00	1151.92	0.00	0.00	0.00
Potri.019G086601.v4.1	Potri.019G086601.1.v4.1	669.00	499.93	0.00	0.00	0.00
Potri.019G086700.v4.1	Potri.019G086700.3.v4.1	411.00	242.10	93.00	37.64	29.22
Potri.019G086800.v4.1	Potri.019G086800.1.v4.1	2829.00	2659.92	136.00	5.01	3.89
Potri.019G087000.v4.1	Potri.019G087000.1.v4.1,Potri.019G087000.4.v4.1,Potri.019G087000.5.v4.1,Potri.019G087000.6.v4.1,Potri.019G087000.7.v4.1	5341.31	5172.23	80.00	1.52	1.18
Potri.019G087100.v4.1	Potri.019G087100.1.v4.1	843.00	673.92	547.00	79.52	61.74
Potri.019G087200.v4.1	Potri.019G087200.1.v4.1	1676.00	1506.92	378.00	24.58	19.08
Potri.019G087300.v4.1	Potri.019G087300.1.v4.1	1248.00	1078.92	8966.00	814.20	632.07
Potri.019G087400.v4.1	Potri.019G087400.2.v4.1	2174.00	2004.92	66.00	3.23	2.50
Potri.019G087700.v4.1	Potri.019G087700.1.v4.1	2740.00	2570.92	63.00	2.40	1.86
Potri.019G087800.v4.1	Potri.019G087800.2.v4.1,Potri.019G087800.3.v4.1	876.00	706.92	1.00	0.14	0.11
Potri.019G087900.v4.1	Potri.019G087900.1.v4.1	1243.00	1073.92	24.13	2.20	1.71
Potri.019G088000.v4.1	Potri.019G088000.2.v4.1	952.00	782.92	0.00	0.00	0.00
Potri.019G088100.v4.1	Potri.019G088100.2.v4.1,Potri.019G088100.4.v4.1,Potri.019G088100.5.v4.1	2756.61	2587.54	201.00	7.61	5.91
Potri.019G088200.v4.1	Potri.019G088200.1.v4.1	752.00	582.93	0.00	0.00	0.00
Potri.019G088401.v4.1	Potri.019G088401.1.v4.1	2038.00	1868.92	11.00	0.58	0.45
Potri.019G088600.v4.1	Potri.019G088600.1.v4.1	2192.00	2022.92	3.98	0.19	0.15
Potri.019G088700.v4.1	Potri.019G088700.1.v4.1	2058.00	1888.92	6.79	0.35	0.27
Potri.019G088800.v4.1	Potri.019G088800.1.v4.1	2075.00	1905.92	0.00	0.00	0.00
Potri.019G088850.v4.1	Potri.019G088850.1.v4.1	702.00	532.93	0.00	0.00	0.00
Potri.019G088900.v4.1	Potri.019G088900.1.v4.1	2152.00	1982.92	3.23	0.16	0.12
Potri.019G089000.v4.1	Potri.019G089000.1.v4.1,Potri.019G089000.3.v4.1	1389.70	1220.62	405.00	32.51	25.24
Potri.019G089001.v4.1	Potri.019G089001.1.v4.1,Potri.019G089001.2.v4.1	1242.50	1073.42	0.00	0.00	0.00
Potri.019G089100.v4.1	Potri.019G089100.2.v4.1	1501.00	1331.92	0.00	0.00	0.00
Potri.019G089200.v4.1	Potri.019G089200.1.v4.1	1536.00	1366.92	0.00	0.00	0.00
Potri.019G089366.v4.1	Potri.019G089366.1.v4.1	432.00	263.04	0.00	0.00	0.00
Potri.019G089532.v4.1	Potri.019G089532.1.v4.1	1348.00	1178.92	0.00	0.00	0.00
Potri.019G089700.v4.1	Potri.019G089700.1.v4.1,Potri.019G089700.6.v4.1	1324.81	1155.73	2043.00	173.19	134.45
Potri.019G089800.v4.1	Potri.019G089800.1.v4.1	1382.00	1212.92	179.00	14.46	11.22
Potri.019G089900.v4.1	Potri.019G089900.15.v4.1,Potri.019G089900.8.v4.1,Potri.019G089900.9.v4.1	1771.30	1602.23	157.00	9.60	7.45
Potri.019G090000.v4.1	Potri.019G090000.1.v4.1,Potri.019G090000.2.v4.1	1546.00	1376.92	0.00	0.00	0.00
Potri.019G090200.v4.1	Potri.019G090200.1.v4.1	1553.00	1383.92	285.00	20.18	15.66
Potri.019G090300.v4.1	Potri.019G090300.1.v4.1,Potri.019G090300.3.v4.1	2088.00	1918.92	0.00	0.00	0.00
Potri.019G090500.v4.1	Potri.019G090500.1.v4.1	577.00	407.94	284.00	68.21	52.95
Potri.019G090600.v4.1	Potri.019G090600.2.v4.1	1737.00	1567.92	296.00	18.50	14.36
Potri.019G090700.v4.1	Potri.019G090700.1.v4.1,Potri.019G090700.2.v4.1,Potri.019G090700.3.v4.1	3134.55	2965.48	680.00	22.47	17.44
Potri.019G090800.v4.1	Potri.019G090800.1.v4.1	971.00	801.92	0.00	0.00	0.00
Potri.019G090900.v4.1	Potri.019G090900.1.v4.1	673.00	503.93	0.00	0.00	0.00
Potri.019G090950.v4.1	Potri.019G090950.1.v4.1	336.00	167.67	0.00	0.00	0.00
Potri.019G091000.v4.1	Potri.019G091000.1.v4.1	3321.00	3151.92	21.00	0.65	0.51
Potri.019G091100.v4.1	Potri.019G091100.1.v4.1	550.00	380.94	0.00	0.00	0.00
Potri.019G091200.v4.1	Potri.019G091200.2.v4.1	512.00	342.96	0.00	0.00	0.00
Potri.019G091300.v4.1	Potri.019G091300.1.v4.1	2964.00	2794.92	1851.00	64.89	50.37
Potri.019G091400.v4.1	Potri.019G091400.1.v4.1	777.00	607.93	8.00	1.29	1.00
Potri.019G091500.v4.1	Potri.019G091500.1.v4.1	1087.00	917.92	61.00	6.51	5.05
Potri.019G091600.v4.1	Potri.019G091600.1.v4.1	1287.00	1117.92	0.00	0.00	0.00
Potri.019G091700.v4.1	Potri.019G091700.1.v4.1	2873.00	2703.92	517.00	18.73	14.54
Potri.019G091800.v4.1	Potri.019G091800.2.v4.1,Potri.019G091800.3.v4.1	2846.00	2676.92	0.00	0.00	0.00
Potri.019G091900.v4.1	Potri.019G091900.1.v4.1	2309.00	2139.92	0.00	0.00	0.00
Potri.019G092000.v4.1	Potri.019G092000.2.v4.1	1284.00	1114.92	35.00	3.08	2.39
Potri.019G092100.v4.1	Potri.019G092100.1.v4.1	1143.00	973.92	182.00	18.31	14.21
Potri.019G092201.v4.1	Potri.019G092201.1.v4.1	1075.00	905.92	0.00	0.00	0.00
Potri.019G092300.v4.1	Potri.019G092300.1.v4.1	1041.00	871.92	0.00	0.00	0.00
Potri.019G092500.v4.1	Potri.019G092500.1.v4.1	1129.00	959.92	115.00	11.74	9.11
Potri.019G092600.v4.1	Potri.019G092600.1.v4.1	2293.00	2123.92	39.00	1.80	1.40
Potri.019G092800.v4.1	Potri.019G092800.1.v4.1	2138.00	1968.92	185.00	9.21	7.15
Potri.019G092900.v4.1	Potri.019G092900.3.v4.1	569.00	399.94	0.00	0.00	0.00
Potri.019G093000.v4.1	Potri.019G093000.1.v4.1	1306.00	1136.92	0.00	0.00	0.00
Potri.019G093100.v4.1	Potri.019G093100.1.v4.1	1390.00	1220.92	20.00	1.60	1.25
Potri.019G093200.v4.1	Potri.019G093200.2.v4.1	586.00	416.94	0.00	0.00	0.00
Potri.019G093300.v4.1	Potri.019G093300.1.v4.1	1086.00	916.92	8.00	0.85	0.66
Potri.019G093400.v4.1	Potri.019G093400.1.v4.1	2310.00	2140.92	21019.84	961.95	746.77
Potri.019G093600.v4.1	Potri.019G093600.3.v4.1	2653.00	2483.92	156.00	6.15	4.78
Potri.019G093700.v4.1	Potri.019G093700.1.v4.1	1221.00	1051.92	1.00	0.09	0.07
Potri.019G093800.v4.1	Potri.019G093800.1.v4.1	1223.00	1053.92	18.00	1.67	1.30
Potri.019G093900.v4.1	Potri.019G093900.1.v4.1	1147.00	977.92	16.00	1.60	1.24
Potri.019G094000.v4.1	Potri.019G094000.1.v4.1	1235.00	1065.92	0.00	0.00	0.00
Potri.019G094100.v4.1	Potri.019G094100.1.v4.1	1151.00	981.92	1.00	0.10	0.08
Potri.019G094200.v4.1	Potri.019G094200.3.v4.1	1743.00	1573.92	415.03	25.84	20.06
Potri.019G094250.v4.1	Potri.019G094250.1.v4.1	1357.00	1187.92	179.00	14.76	11.46
Potri.019G094300.v4.1	Potri.019G094300.2.v4.1	3038.00	2868.92	104.38	3.56	2.77
Potri.019G094600.v4.1	Potri.019G094600.2.v4.1	3075.00	2905.92	99.59	3.36	2.61
Potri.019G094650.v4.1	Potri.019G094650.1.v4.1	120.00	1.46	0.00	0.00	0.00
Potri.019G094700.v4.1	Potri.019G094700.2.v4.1	3062.00	2892.92	63.00	2.13	1.66
Potri.019G095200.v4.1	Potri.019G095200.1.v4.1	1390.00	1220.92	0.00	0.00	0.00
Potri.019G095400.v4.1	Potri.019G095400.2.v4.1	2425.00	2255.92	1135.00	49.29	38.27
Potri.019G095600.v4.1	Potri.019G095600.3.v4.1,Potri.019G095600.4.v4.1	1285.02	1115.94	23.00	2.02	1.57
Potri.019G095700.v4.1	Potri.019G095700.2.v4.1,Potri.019G095700.5.v4.1,Potri.019G095700.6.v4.1	2240.98	2071.91	4327.00	204.62	158.85
Potri.019G095800.v4.1	Potri.019G095800.1.v4.1	1182.00	1012.92	0.00	0.00	0.00
Potri.019G095833.v4.1	Potri.019G095833.1.v4.1	369.00	200.31	0.00	0.00	0.00
Potri.019G095866.v4.1	Potri.019G095866.2.v4.1	1789.00	1619.92	14.00	0.85	0.66
Potri.019G095932.v4.1	Potri.019G095932.1.v4.1,Potri.019G095932.2.v4.1	2060.00	1890.92	24.20	1.25	0.97
Potri.019G096300.v4.1	Potri.019G096300.1.v4.1	1182.00	1012.92	0.00	0.00	0.00
Potri.019G096400.v4.1	Potri.019G096400.1.v4.1	1239.00	1069.92	0.00	0.00	0.00
Potri.019G096500.v4.1	Potri.019G096500.2.v4.1	295.00	127.60	0.00	0.00	0.00
Potri.019G096600.v4.1	Potri.019G096600.1.v4.1	1182.00	1012.92	0.00	0.00	0.00
Potri.019G096700.v4.1	Potri.019G096700.2.v4.1	595.00	425.93	104.55	24.05	18.67
Potri.019G096900.v4.1	Potri.019G096900.1.v4.1,Potri.019G096900.2.v4.1	1327.67	1158.59	553.00	46.76	36.30
Potri.019G097000.v4.1	Potri.019G097000.2.v4.1,Potri.019G097000.3.v4.1,Potri.019G097000.4.v4.1,Potri.019G097000.6.v4.1	3053.23	2884.15	222.00	7.54	5.85
Potri.019G097100.v4.1	Potri.019G097100.3.v4.1	3799.00	3629.92	11.00	0.30	0.23
Potri.019G097300.v4.1	Potri.019G097300.1.v4.1	1798.00	1628.92	13.86	0.83	0.65
Potri.019G097580.v4.1	Potri.019G097580.1.v4.1	4350.00	4180.92	76.00	1.78	1.38
Potri.019G097640.v4.1	Potri.019G097640.1.v4.1	1559.00	1389.92	10.00	0.70	0.55
Potri.019G097720.v4.1	Potri.019G097720.1.v4.1	897.00	727.92	0.00	0.00	0.00
Potri.019G097800.v4.1	Potri.019G097800.1.v4.1	3880.00	3710.92	30.58	0.81	0.63
Potri.019G097901.v4.1	Potri.019G097901.1.v4.1	372.00	203.29	5.00	2.41	1.87
Potri.019G098001.v4.1	Potri.019G098001.1.v4.1	2984.00	2814.92	98.00	3.41	2.65
Potri.019G098500.v4.1	Potri.019G098500.1.v4.1	3511.00	3341.92	4.00	0.12	0.09
Potri.019G098550.v4.1	Potri.019G098550.1.v4.1	1264.00	1094.92	0.00	0.00	0.00
Potri.019G098600.v4.1	Potri.019G098600.1.v4.1	1002.00	832.92	0.00	0.00	0.00
Potri.019G098700.v4.1	Potri.019G098700.1.v4.1	2712.00	2542.92	0.00	0.00	0.00
Potri.019G098800.v4.1	Potri.019G098800.1.v4.1	1776.00	1606.92	18.14	1.11	0.86
Potri.019G098900.v4.1	Potri.019G098900.1.v4.1	3779.00	3609.92	11.00	0.30	0.23
Potri.019G098950.v4.1	Potri.019G098950.10.v4.1,Potri.019G098950.11.v4.1,Potri.019G098950.12.v4.1,Potri.019G098950.13.v4.1,Potri.019G098950.14.v4.1,Potri.019G098950.15.v4.1,Potri.019G098950.5.v4.1,Potri.019G098950.6.v4.1,Potri.019G098950.7.v4.1,Potri.019G098950.8.v4.1,Potri.019G098950.9.v4.1	1124.99	955.91	23.00	2.36	1.83
Potri.019G099000.v4.1	Potri.019G099000.1.v4.1	1266.00	1096.92	572.00	51.09	39.66
Potri.019G099100.v4.1	Potri.019G099100.2.v4.1	1179.00	1009.92	98.00	9.51	7.38
Potri.019G099200.v4.1	Potri.019G099200.2.v4.1	3104.00	2934.92	6.00	0.20	0.16
Potri.019G099300.v4.1	Potri.019G099300.2.v4.1	792.00	622.93	32.67	5.14	3.99
Potri.019G099400.v4.1	Potri.019G099400.1.v4.1	1166.00	996.92	14.62	1.44	1.12
Potri.019G099500.v4.1	Potri.019G099500.1.v4.1,Potri.019G099500.2.v4.1	893.00	723.92	5.71	0.77	0.60
Potri.019G099600.v4.1	Potri.019G099600.1.v4.1	1372.00	1202.92	0.00	0.00	0.00
Potri.019G099701.v4.1	Potri.019G099701.1.v4.1	267.00	100.86	0.00	0.00	0.00
Potri.019G099800.v4.1	Potri.019G099800.1.v4.1,Potri.019G099800.2.v4.1,Potri.019G099800.3.v4.1,Potri.019G099800.4.v4.1,Potri.019G099800.5.v4.1	1413.00	1243.92	2.00	0.16	0.12
Potri.019G099900.v4.1	Potri.019G099900.2.v4.1,Potri.019G099900.4.v4.1,Potri.019G099900.7.v4.1,Potri.019G099900.8.v4.1	2072.81	1903.73	19.00	0.98	0.76
Potri.019G100001.v4.1	Potri.019G100001.1.v4.1	222.00	60.14	17.00	27.69	21.50
Potri.019G100100.v4.1	Potri.019G100100.1.v4.1	863.00	693.92	0.00	0.00	0.00
Potri.019G100300.v4.1	Potri.019G100300.1.v4.1	953.00	783.92	37.00	4.62	3.59
Potri.019G100500.v4.1	Potri.019G100500.1.v4.1,Potri.019G100500.2.v4.1	1128.95	959.88	536.00	54.71	42.47
Potri.019G100601.v4.1	Potri.019G100601.1.v4.1	213.00	52.56	63.00	117.44	91.17
Potri.019G100701.v4.1	Potri.019G100701.1.v4.1,Potri.019G100701.4.v4.1,Potri.019G100701.5.v4.1	1099.00	929.92	0.00	0.00	0.00
Potri.019G100800.v4.1	Potri.019G100800.8.v4.1	1417.00	1247.92	3471.00	272.51	211.56
Potri.019G100901.v4.1	Potri.019G100901.1.v4.1,Potri.019G100901.2.v4.1	1718.28	1549.21	152.00	9.61	7.46
Potri.019G101001.v4.1	Potri.019G101001.1.v4.1	598.00	428.93	1151.00	262.91	204.10
Potri.019G101100.v4.1	Potri.019G101100.1.v4.1,Potri.019G101100.2.v4.1,Potri.019G101100.3.v4.1	1010.00	840.92	29.00	3.38	2.62
Potri.019G101500.v4.1	Potri.019G101500.1.v4.1	2723.00	2553.92	0.00	0.00	0.00
Potri.019G101700.v4.1	Potri.019G101700.1.v4.1	2281.00	2111.92	8.00	0.37	0.29
Potri.019G101800.v4.1	Potri.019G101800.1.v4.1	1200.00	1030.92	80.00	7.60	5.90
Potri.019G101900.v4.1	Potri.019G101900.1.v4.1	1469.00	1299.92	4.00	0.30	0.23
Potri.019G101950.v4.1	Potri.019G101950.1.v4.1	297.00	129.54	0.00	0.00	0.00
